date,open,high,low,close,volume
2016-07-12,97.16999817,97.69999695,97.12000275,92.08757782,24167500
2016-07-13,97.41000366,97.66999817,96.83999634,91.56768036,25892200
2016-07-14,97.38999939,98.98999786,97.31999969,93.38257599,38919000
2016-07-15,98.91999817,99.30000305,98.5,93.37313843,30137000
2016-07-18,98.69999695,100.1299973,98.59999847,94.36565399,36493900
2016-07-19,99.55999756,100.0,99.33999634,94.40347290000001,23779900
2016-07-20,100.0,100.45999909999999,99.73999786,94.48855591,26276000
2016-07-21,99.83000183,101.0,99.12999725,93.98755646,32702000
2016-07-22,99.26000214,99.30000305,98.30999756,93.25970459,28313700
2016-07-25,98.25,98.83999634,96.91999817,92.01194,40382900
2016-07-26,96.81999969,97.97000122,96.41999817,91.37862396,56239800
2016-07-27,104.26999659999998,104.3499985,102.75,97.31486511,92344800
2016-07-28,102.83000179999999,104.4499969,102.8199997,98.62876892,39869800
2016-07-29,104.19000240000001,104.5500031,103.6800003,98.50592041,27733700
2016-08-01,104.4100037,106.15000149999999,104.4100037,100.2451935,38167900
2016-08-02,106.0500031,106.0699997,104.0,98.76113892,33816600
2016-08-03,104.80999759999999,105.8399963,104.76999659999998,99.99942779999999,30202600
2016-08-04,105.58000179999999,106.0,105.27999879999999,100.6171875,27408700
2016-08-05,106.2699966,107.65000149999999,106.1800003,102.1473007,40553400
2016-08-08,107.5199966,108.3700027,107.1600037,102.9931335,28037200
2016-08-09,108.2300034,108.9400024,108.0100021,103.411293,26315200
2016-08-10,108.70999909999999,108.90000149999999,107.7600021,102.6414948,24008500
2016-08-11,108.5199966,108.9300003,107.84999850000001,102.5749588,27484500
2016-08-12,107.77999879999999,108.4400024,107.77999879999999,102.81255340000001,18660400
2016-08-15,108.1399994,109.54000090000001,108.08000179999999,104.0480728,25868200
2016-08-16,109.6299973,110.2300034,109.20999909999999,103.95302579999999,33794400
2016-08-17,109.09999850000001,109.3700027,108.3399963,103.8009491,25356000
2016-08-18,109.2300034,109.59999850000001,109.0199966,103.6679077,21984700
2016-08-19,108.7699966,109.6900024,108.3600006,103.93401340000001,25368100
2016-08-22,108.8600006,109.09999850000001,107.84999850000001,103.1261978,25820200
2016-08-23,108.5899963,109.3199997,108.52999879999999,103.4493179,21257700
2016-08-24,108.5699997,108.75,107.6800003,102.6700058,23675100
2016-08-25,107.3899994,107.8799973,106.6800003,102.2328415,25086200
2016-08-26,107.4100037,107.9499969,106.3099976,101.634079,27766300
2016-08-29,106.6200027,107.4400024,106.29000090000001,101.5200348,24970300
2016-08-30,105.8000031,106.5,105.5,100.74073790000001,24863900
2016-08-31,105.6600037,106.5699997,105.6399994,100.835762,29662400
2016-09-01,106.1399994,106.8000031,105.6200027,101.4345093,26701500
2016-09-02,107.6999969,108.0,106.8199997,102.3848953,26802500
2016-09-06,107.90000149999999,108.3000031,107.5100021,102.356369,26880400
2016-09-07,107.83000179999999,108.7600021,107.0699997,102.9836273,42364300
2016-09-08,107.25,107.2699966,105.2399979,100.2845306,53002000
2016-09-09,104.63999940000001,105.72000120000001,103.1299973,98.01311493,46557000
2016-09-12,102.6500015,105.72000120000001,102.5299988,100.208519,45292800
2016-09-13,107.5100021,108.79000090000001,107.2399979,102.5939636,62176200
2016-09-14,108.7300034,113.02999879999999,108.59999850000001,106.22444920000001,110888700
2016-09-15,113.8600006,115.7300034,113.4899979,109.83589939999999,89983600
2016-09-16,115.1200027,116.1299973,114.04000090000001,109.21815490000002,79886900
2016-09-19,115.1900024,116.1800003,113.25,107.94464109999998,47023000
2016-09-20,113.0500031,114.1200027,112.5100021,107.9351273,34514300
2016-09-21,113.84999850000001,113.9899979,112.4400024,107.9161148,36003200
2016-09-22,114.34999850000001,114.9400024,114.0,108.93304440000001,31074000
2016-09-23,114.41999820000001,114.79000090000001,111.5500031,107.11780549999999,52481200
2016-09-26,111.6399994,113.3899994,111.5500031,107.2793655,29869400
2016-09-27,113.0,113.1800003,112.3399963,107.4789429,24607400
2016-09-28,113.6900024,114.6399994,113.4300003,108.29627990000002,29641100
2016-09-29,113.1600037,113.8000031,111.8000031,106.6141129,35887000
2016-09-30,112.45999909999999,113.3700027,111.8000031,107.44093319999999,36379100
2016-10-03,112.70999909999999,113.0500031,112.27999879999999,106.9372101,21701800
2016-10-04,113.0599976,114.3099976,112.6299973,107.3934097,29736800
2016-10-05,113.40000149999999,113.6600037,112.6900024,107.44093319999999,21453100
2016-10-06,113.6999969,114.3399963,113.1299973,108.23925020000001,28779300
2016-10-07,114.3099976,114.5599976,113.5100021,108.4008179,24358400
2016-10-10,115.0199966,116.75,114.72000120000001,110.2920837,36236000
2016-10-11,117.6999969,118.6900024,116.1999969,110.5296936,64041000
2016-10-12,117.34999850000001,117.9800034,116.75,111.518074,37586800
2016-10-13,116.79000090000001,117.4400024,115.72000120000001,111.17594150000001,35192400
2016-10-14,117.8799973,118.16999820000001,117.1299973,111.79368590000001,35652200
2016-10-17,117.33000179999999,117.8399963,116.77999879999999,111.71765900000001,23624900
2016-10-18,118.1800003,118.20999909999999,117.4499969,111.6416321,24553500
2016-10-19,117.25,117.7600021,113.8000031,111.3090057,20034600
2016-10-20,116.8600006,117.3799973,116.33000179999999,111.25196840000001,24125800
2016-10-21,116.8099976,116.9100037,116.27999879999999,110.8148041,23192700
2016-10-24,117.09999850000001,117.7399979,117.0,111.8127136,23538700
2016-10-25,117.9499969,118.3600006,117.3099976,112.3829193,48129000
2016-10-26,114.3099976,115.6999969,113.3099976,109.85490420000001,66134200
2016-10-27,115.3899994,115.8600006,114.09999850000001,108.79998020000001,34562000
2016-10-28,113.8700027,115.20999909999999,113.4499969,108.0776978,37861700
2016-10-31,113.65000149999999,114.2300034,113.1999969,107.90660859999998,26419400
2016-11-01,113.45999909999999,113.7699966,110.52999879999999,105.95832820000001,43825800
2016-11-02,111.40000149999999,112.34999850000001,111.2300034,106.05336000000001,28331700
2016-11-03,110.9800034,111.45999909999999,109.5500031,104.91662600000001,26932600
2016-11-04,108.52999879999999,110.25,108.1100006,103.97088620000001,30837000
2016-11-07,110.08000179999999,110.5100021,109.45999909999999,105.470665,32560000
2016-11-08,110.3099976,111.72000120000001,109.6999969,106.09158329999998,24254200
2016-11-09,109.8799973,111.3199997,108.0500031,105.9196396,59176400
2016-11-10,111.0899963,111.0899963,105.83000179999999,102.9678802,57134500
2016-11-11,107.1200027,108.8700027,106.5500031,103.57925420000001,34143900
2016-11-14,107.70999909999999,107.8099976,104.08000179999999,100.9809189,51175500
2016-11-15,106.5699997,107.6800003,106.1600037,102.3182907,32264500
2016-11-16,106.6999969,110.2300034,106.59999850000001,105.0694504,58840500
2016-11-17,109.8099976,110.34999850000001,108.83000179999999,105.0312271,27632000
2016-11-18,109.72000120000001,110.54000090000001,109.6600037,105.13632199999999,28428900
2016-11-21,110.1200027,111.9899979,110.0100021,106.7316055,29264600
2016-11-22,111.9499969,112.41999820000001,111.40000149999999,106.79847720000001,25965500
2016-11-23,111.3600006,111.5100021,110.33000179999999,106.2539749,27426400
2016-11-25,111.1299973,111.8700027,110.9499969,106.7889328,11475900
2016-11-28,111.4300003,112.47000120000001,111.3899994,106.5787659,27194000
2016-11-29,110.77999879999999,112.02999879999999,110.0699997,106.47370149999999,28528800
2016-11-30,111.59999850000001,112.1999969,110.2699966,105.57573700000002,36162300
2016-12-01,110.3700027,110.9400024,109.02999879999999,104.5918121,37086900
2016-12-02,109.16999820000001,110.0899963,108.84999850000001,104.9834747,26528000
2016-12-05,110.0,110.02999879999999,108.25,104.2288208,34324500
2016-12-06,109.5,110.3600006,109.1900024,105.0312271,26195500
2016-12-07,109.2600021,111.1900024,109.1600037,106.0629272,29998700
2016-12-08,110.8600006,112.4300003,110.59999850000001,107.10417179999999,27068300
2016-12-09,112.3099976,114.6999969,112.3099976,108.8522949,34402600
2016-12-12,113.29000090000001,115.0,112.4899979,108.23138429999999,26374400
2016-12-13,113.8399963,115.91999820000001,113.75,110.0368271,43733800
2016-12-14,115.04000090000001,116.1999969,114.9800034,110.0368271,34031800
2016-12-15,115.3799973,116.7300034,115.2300034,110.6386261,46524500
2016-12-16,116.47000120000001,116.5,115.65000149999999,110.781929,44351100
2016-12-19,115.8000031,117.3799973,115.75,111.42194369999999,27779400
2016-12-20,116.7399979,117.5,116.6800003,111.7180862,21425000
2016-12-21,116.8000031,117.40000149999999,116.77999879999999,111.82317350000001,23783200
2016-12-22,116.34999850000001,116.5100021,115.6399994,111.08760829999999,26085900
2016-12-23,115.5899963,116.5199966,115.5899963,111.3073196,14249500
2016-12-27,116.5199966,117.8000031,116.4899979,112.01421359999999,18296900
2016-12-28,117.5199966,118.0199966,116.1999969,111.53659820000001,20905900
2016-12-29,116.4499969,117.1100006,116.40000149999999,111.50792690000002,15039500
2016-12-30,116.65000149999999,117.1999969,115.4300003,110.6386261,30586300
2017-01-03,115.8000031,116.33000179999999,114.7600021,110.95387269999999,28781900
2017-01-04,115.84999850000001,116.5100021,115.75,110.8297043,21118100
2017-01-05,115.91999820000001,116.8600006,115.8099976,111.39330290000001,22193600
2017-01-06,116.77999879999999,118.1600037,116.47000120000001,112.63513950000001,31751900
2017-01-09,117.9499969,119.4300003,117.9400024,113.6668243,33561900
2017-01-10,118.7699966,119.3799973,118.3000031,113.7814636,24462100
2017-01-11,118.7399979,119.9300003,118.59999850000001,114.3928223,27588600
2017-01-12,118.90000149999999,119.3000031,118.20999909999999,113.91518400000001,27086200
2017-01-13,119.1100006,119.6200027,118.8099976,113.7145844,26111900
2017-01-17,118.3399963,120.2399979,118.22000120000001,114.6316528,34439800
2017-01-18,120.0,120.5,119.70999909999999,114.62208559999999,23713000
2017-01-19,119.40000149999999,120.0899963,119.3700027,114.42148590000002,25597300
2017-01-20,120.4499969,120.4499969,119.7300034,114.6316528,32597900
2017-01-23,120.0,120.8099976,119.7699966,114.7080612,22050200
2017-01-24,119.5500031,120.09999850000001,119.5,114.60298159999999,23211000
2017-01-25,120.41999820000001,122.09999850000001,120.27999879999999,116.427536,32377600
2017-01-26,121.66999820000001,122.4400024,121.59999850000001,116.4848557,26337600
2017-01-27,122.1399994,122.34999850000001,121.59999850000001,116.4944153,20562900
2017-01-30,120.9300003,121.6299973,120.6600037,116.1887054,30377500
2017-01-31,121.15000149999999,121.3899994,120.6200027,115.92122649999999,49201000
2017-02-01,127.02999879999999,130.4900055,127.0100021,122.9901886,111985000
2017-02-02,127.9800034,129.3899994,127.77999879999999,122.7800446,33710400
2017-02-03,128.3099976,129.1900024,128.1600037,123.30543519999999,24507300
2017-02-06,129.13000490000002,130.5,128.8999939,124.46131129999999,26845900
2017-02-07,130.5399933,132.0899963,130.4499969,125.6458054,38183800
2017-02-08,131.3500061,132.2200012,131.2200012,126.1330185,23004100
2017-02-09,131.6499939,132.4499969,131.11999509999998,127.0444489,28349900
2017-02-10,132.4600067,132.9400024,132.0500031,126.75661470000001,20065500
2017-02-13,133.0800018,133.8200073,132.75,127.87910459999999,23035400
2017-02-14,133.4700012,135.08999630000002,133.25,129.53890990000002,33226200
2017-02-15,135.5200043,136.2700043,134.61999509999998,130.0090179,35623100
2017-02-16,135.66999819999998,135.8999939,134.83999630000002,129.8554993,22584600
2017-02-17,135.1000061,135.83000180000002,135.1000061,130.2105255,22198200
2017-02-21,136.2299957,136.75,135.9799957,131.1507263,24507200
2017-02-22,136.42999269999999,137.11999509999998,136.1100006,131.5440521,20836900
2017-02-23,137.38000490000002,137.4799957,136.3000031,130.98760990000002,20788200
2017-02-24,135.91000369999998,136.66000369999998,135.27999880000002,131.1123505,21776600
2017-02-27,137.1399994,137.4400024,136.27999880000002,131.37136840000002,20257400
2017-02-28,137.08000180000002,137.4400024,136.6999969,131.4289551,23482900
2017-03-01,137.8899994,140.1499939,137.6000061,134.1152802,36414600
2017-03-02,140.0,140.27999880000002,138.7599945,133.3189392,26211000
2017-03-03,138.77999880000002,139.83000180000002,138.58999630000002,134.1056519,21108100
2017-03-06,139.36999509999998,139.7700043,138.6000061,133.6835175,21750000
2017-03-07,139.0599976,139.9799957,138.78999330000002,133.8562317,17446300
2017-03-08,138.9499969,139.8000031,138.82000730000001,133.3573151,18707200
2017-03-09,138.7400055,138.78999330000002,137.0500031,133.05032350000002,22155900
2017-03-10,139.25,139.3600006,138.6399994,133.4916687,19612800
2017-03-13,138.8500061,139.42999269999999,138.82000730000001,133.5491943,17421700
2017-03-14,139.3000031,139.6499939,138.83999630000002,133.3477631,15309100
2017-03-15,139.41000369999998,140.75,139.02999880000002,134.7580872,25691800
2017-03-16,140.72000119999998,141.0200043,140.2599945,134.978714,19232000
2017-03-17,141.0,141.0,139.8899994,134.30715940000002,43885000
2017-03-20,140.3999939,141.5,140.2299957,135.7174835,21542000
2017-03-21,142.1100006,142.8000031,139.7299957,134.1632233,39529900
2017-03-22,139.8500061,141.6000061,139.7599945,135.6790924,25860200
2017-03-23,141.2599945,141.58000180000002,140.6100006,135.19937130000002,20346300
2017-03-24,141.5,141.7400055,140.3500061,134.9307556,22395600
2017-03-27,139.3899994,141.22000119999998,138.61999509999998,135.161026,23575100
2017-03-28,140.91000369999998,144.03999330000002,140.61999509999998,137.9624786,33374800
2017-03-29,143.67999269999999,144.4900055,143.1900024,138.2694855,29190000
2017-03-30,144.1900024,144.5,143.5,138.08718869999998,21207300
2017-03-31,143.72000119999998,144.2700043,143.0099945,137.8281708,19661700
2017-04-03,143.71000669999998,144.11999509999998,143.0500031,137.8665466,19985700
2017-04-04,143.25,144.8899994,143.16999819999998,138.8931274,19891400
2017-04-05,144.22000119999998,145.46000669999998,143.8099976,138.1735535,27717900
2017-04-06,144.28999330000002,144.5200043,143.4499969,137.8281708,21149000
2017-04-07,143.7299957,144.17999269999999,143.2700043,137.5211487,16672200
2017-04-10,143.6000061,143.88000490000002,142.8999939,137.35806269999998,18933400
2017-04-11,142.9400024,143.3500061,140.0599976,135.88058469999999,30379400
2017-04-12,141.6000061,142.1499939,141.0099945,136.0436554,20350000
2017-04-13,141.91000369999998,142.38000490000002,141.0500031,135.32415769999997,17822900
2017-04-17,141.4799957,141.88000490000002,140.86999509999998,136.0724487,16582100
2017-04-18,141.41000369999998,142.03999330000002,141.1100006,135.46803280000003,14697500
2017-04-19,141.88000490000002,142.0,140.4499969,134.96911619999997,17328400
2017-04-20,141.22000119999998,142.91999819999998,141.16000369999998,136.6577148,23319600
2017-04-21,142.4400024,142.67999269999999,141.8500061,136.49459840000003,17320900
2017-04-24,143.5,143.9499969,143.17999269999999,137.80900569999997,17134300
2017-04-25,143.91000369999998,144.8999939,143.86999509999998,138.6628571,18871500
2017-04-26,144.47000119999998,144.6000061,143.38000490000002,137.8473511,20041200
2017-04-27,143.91999819999998,144.16000369999998,143.3099976,137.9528656,14246300
2017-04-28,144.08999630000002,144.3000031,143.2700043,137.81855769999999,20860400
2017-05-01,145.1000061,147.1999969,144.96000669999998,140.6296387,33602900
2017-05-02,147.53999330000002,148.08999630000002,146.83999630000002,141.5218964,45352200
2017-05-03,145.58999630000002,147.4900055,144.2700043,141.0901489,45697000
2017-05-04,146.5200043,147.1399994,145.8099976,140.5816498,23371900
2017-05-05,146.7599945,148.9799957,146.7599945,142.91300959999998,27327700
2017-05-08,149.02999880000002,153.6999969,149.02999880000002,146.7986145,48752400
2017-05-09,153.86999509999998,154.88000490000002,153.4499969,147.7388,39130400
2017-05-10,153.63000490000002,153.9400024,152.1100006,147.0384674,25805700
2017-05-11,152.4499969,154.07000730000001,152.3099976,148.31008909999997,27255100
2017-05-12,154.6999969,156.41999819999998,154.66999819999998,150.3813171,32527000
2017-05-15,156.0099945,156.6499939,155.0500031,149.9959869,26009700
2017-05-16,155.9400024,156.0599976,154.72000119999998,149.77441409999997,20048500
2017-05-17,153.6000061,154.57000730000001,149.71000669999998,144.74563600000002,50767700
2017-05-18,151.2700043,153.33999630000002,151.13000490000002,146.9517365,33568200
2017-05-19,153.38000490000002,153.9799957,152.63000490000002,147.4526825,26960800
2017-05-22,154.0,154.58000180000002,152.91000369999998,148.3486481,22966400
2017-05-23,154.8999939,154.8999939,153.3099976,148.1655731,19918900
2017-05-24,153.83999630000002,154.16999819999998,152.66999819999998,147.7224426,19178000
2017-05-25,153.7299957,154.3500061,153.02999880000002,148.2329865,19235600
2017-05-26,154.0,154.2400055,153.3099976,147.9825592,21927600
2017-05-30,153.41999819999998,154.42999269999999,153.33000180000002,148.0403595,20126900
2017-05-31,153.97000119999998,154.16999819999998,152.38000490000002,147.163681,24451200
2017-06-01,153.16999819999998,153.33000180000002,152.22000119999998,147.5682983,16404100
2017-06-02,153.58000180000002,155.4499969,152.8899994,149.7551575,27770700
2017-06-05,154.33999630000002,154.4499969,153.46000669999998,148.29081730000001,25331700
2017-06-06,153.8999939,155.8099976,153.77999880000002,148.7917786,26624900
2017-06-07,155.0200043,155.9799957,154.4799957,149.67807009999999,21069600
2017-06-08,155.25,155.53999330000002,154.3999939,149.31199650000002,21250800
2017-06-09,155.1900024,155.1900024,146.0200043,143.5221405,64882700
2017-06-12,145.7400055,146.08999630000002,142.5099945,140.0925903,72307300
2017-06-13,147.16000369999998,147.4499969,145.1499939,141.2197418,34165400
2017-06-14,147.5,147.5,143.83999630000002,139.84213259999999,31531200
2017-06-15,143.32000730000001,144.4799957,142.21000669999998,139.003952,32165400
2017-06-16,143.77999880000002,144.5,142.1999969,137.0579834,50361100
2017-06-19,143.66000369999998,146.7400055,143.66000369999998,140.9788818,32541400
2017-06-20,146.86999509999998,146.86999509999998,144.9400024,139.6976013,24900100
2017-06-21,145.5200043,146.07000730000001,144.6100006,140.5260925,21265800
2017-06-22,145.7700043,146.6999969,145.11999509999998,140.2949219,19106300
2017-06-23,145.13000490000002,147.16000369999998,145.1100006,140.92108149999999,35439400
2017-06-26,147.16999819999998,148.27999880000002,145.38000490000002,140.477951,25692400
2017-06-27,145.0099945,146.16000369999998,143.61999509999998,138.46449280000002,24761900
2017-06-28,144.4900055,146.1100006,143.16000369999998,140.4875793,22082400
2017-06-29,144.71000669999998,145.13000490000002,142.27999880000002,138.41632080000002,31499400
2017-06-30,144.4499969,144.96000669999998,143.77999880000002,138.7438965,23024100
2017-07-03,144.88000490000002,145.3000031,143.1000061,138.24290469999997,14277800
2017-07-05,143.6900024,144.78999330000002,142.72000119999998,138.81130980000003,21569600
2017-07-06,143.0200043,143.5,142.41000369999998,137.50114440000002,24128800
2017-07-07,142.8999939,144.75,142.8999939,138.8980103,19201700
2017-07-10,144.1100006,145.9499969,143.36999509999998,139.7457581,21090600
2017-07-11,144.7299957,145.8500061,144.38000490000002,140.19854740000002,19781800
2017-07-12,145.86999509999998,146.17999269999999,144.82000730000001,140.4008636,24884500
2017-07-13,145.5,148.4900055,145.4400024,142.3565216,25199400
2017-07-14,147.97000119999998,149.33000180000002,147.33000180000002,143.5799561,20132100
2017-07-17,148.82000730000001,150.8999939,148.57000730000001,144.0808868,23793500
2017-07-18,149.1999969,150.13000490000002,148.66999819999998,144.58187869999998,17868800
2017-07-19,150.4799957,151.41999819999998,149.9499969,145.4874268,20923000
2017-07-20,151.5,151.7400055,150.1900024,144.8323364,17243700
2017-07-21,149.9900055,150.4400024,148.88000490000002,144.76490780000003,26252600
2017-07-24,150.58000180000002,152.4400024,149.8999939,146.51824950000002,21493200
2017-07-25,151.8000031,153.83999630000002,151.8000031,147.1444244,18853900
2017-07-26,153.3500061,153.92999269999999,153.0599976,147.8380585,15781000
2017-07-27,153.75,153.9900055,147.3000031,145.044281,32476300
2017-07-28,149.8899994,150.2299957,149.1900024,144.02311709999998,17213700
2017-07-31,149.8999939,150.33000180000002,148.13000490000002,143.28131100000002,19845900
2017-08-01,149.1000061,150.22000119999998,148.41000369999998,144.55296330000002,35368600
2017-08-02,159.27999880000002,159.75,156.16000369999998,151.3832245,69936800
2017-08-03,157.0500031,157.21000669999998,155.0200043,149.87074280000002,27097300
2017-08-04,156.07000730000001,157.3999939,155.6900024,150.6607208,20559900
2017-08-07,157.0599976,158.91999819999998,156.66999819999998,152.9920654,21870300
2017-08-08,158.6000061,161.83000180000002,158.2700043,154.2155304,36205900
2017-08-09,159.2599945,161.2700043,159.1100006,155.1596069,26131500
2017-08-10,159.8999939,160.0,154.63000490000002,150.21749880000002,40804300
2017-08-11,156.6000061,158.57000730000001,156.07000730000001,152.30654909999998,26257100
2017-08-14,159.32000730000001,160.21000669999998,158.75,154.5986938,22122700
2017-08-15,160.66000369999998,162.1999969,160.1399994,156.2911835,29465500
2017-08-16,161.9400024,162.5099945,160.1499939,155.6625214,27671600
2017-08-17,160.5200043,160.71000669999998,157.83999630000002,152.674057,27940600
2017-08-18,157.8600006,159.5,156.72000119999998,152.32589719999999,27428100
2017-08-21,157.5,157.8899994,155.1100006,152.0454254,26368500
2017-08-22,158.2299957,160.0,158.0200043,154.5309906,21604600
2017-08-23,159.07000730000001,160.47000119999998,158.88000490000002,154.7243958,19399100
2017-08-24,160.42999269999999,160.7400055,158.5500031,154.037735,19818900
2017-08-25,159.6499939,160.5599976,159.2700043,154.60835269999998,25480100
2017-08-28,160.1399994,162.0,159.92999269999999,156.165451,25966000
2017-08-29,160.1000061,163.11999509999998,160.0,157.5581665,29516900
2017-08-30,163.8000031,163.8899994,162.6100006,157.98370359999998,27269600
2017-08-31,163.6399994,164.5200043,163.4799957,158.6123505,26785100
2017-09-01,164.8000031,164.9400024,163.63000490000002,158.6607056,16591100
2017-09-05,163.75,164.25,160.5599976,156.7554321,29468500
2017-09-06,162.71000669999998,162.9900055,160.5200043,156.5909882,21651700
2017-09-07,162.08999630000002,162.2400055,160.3600006,155.96234130000002,21928500
2017-09-08,160.8600006,161.1499939,158.52999880000002,153.4187775,28611500
2017-09-11,160.5,162.0500031,159.8899994,156.1944885,31580800
2017-09-12,162.6100006,163.96000669999998,158.7700043,155.57551569999998,71714000
2017-09-13,159.86999509999998,159.96000669999998,157.91000369999998,154.4052582,44907400
2017-09-14,158.9900055,159.3999939,158.08999630000002,153.080246,23760700
2017-09-15,158.47000119999998,160.97000119999998,158.0,154.6277008,49114600
2017-09-18,160.1100006,160.5,158.0,153.45744319999997,28269400
2017-09-19,159.5099945,159.7700043,158.4400024,153.51547240000002,20810600
2017-09-20,157.8999939,158.2599945,153.83000180000002,150.9428711,52951400
2017-09-21,155.8000031,155.8000031,152.75,148.35089109999998,37511700
2017-09-22,151.53999330000002,152.2700043,150.5599976,146.900177,46645400
2017-09-25,149.9900055,151.83000180000002,149.16000369999998,145.6042023,44387300
2017-09-26,151.77999880000002,153.91999819999998,151.6900024,148.1091156,36660000
2017-09-27,153.8000031,154.72000119999998,153.53999330000002,149.16329960000002,25504200
2017-09-28,153.8899994,154.27999880000002,152.6999969,148.2445068,22005500
2017-09-29,153.21000669999998,154.13000490000002,152.0,149.0569,26299800
2017-10-02,154.2599945,154.4499969,152.72000119999998,148.7571106,18698800
2017-10-03,154.0099945,155.08999630000002,153.91000369999998,149.40510559999998,16230300
2017-10-04,153.63000490000002,153.8600006,152.46000669999998,148.43795780000002,20163800
2017-10-05,154.17999269999999,155.4400024,154.0500031,150.28517150000002,21283800
2017-10-06,154.97000119999998,155.4900055,154.5599976,150.1981354,17407600
2017-10-09,155.8099976,156.7299957,155.4900055,150.7203979,16262900
2017-10-10,156.0599976,158.0,155.1000061,150.7784271,15617000
2017-10-11,155.97000119999998,156.9799957,155.75,151.4071045,16905600
2017-10-12,156.3500061,157.36999509999998,155.7299957,150.8751678,16125100
2017-10-13,156.7299957,157.27999880000002,156.41000369999998,151.8326416,16394200
2017-10-16,157.8999939,160.0,157.6499939,154.6277008,24121500
2017-10-17,159.77999880000002,160.86999509999998,159.2299957,155.1983185,18997300
2017-10-18,160.41999819999998,160.71000669999998,159.6000061,154.5116425,16374200
2017-10-19,156.75,157.08000180000002,155.0200043,150.8558044,42584200
2017-10-20,156.6100006,157.75,155.96000669999998,151.11695859999998,23974100
2017-10-23,156.8899994,157.6900024,155.5,151.0395813,21984300
2017-10-24,156.28999330000002,157.41999819999998,156.1999969,151.9390106,17757200
2017-10-25,156.91000369999998,157.5500031,155.2700043,151.27168269999999,21207100
2017-10-26,157.2299957,157.83000180000002,156.77999880000002,152.23881530000003,17000500
2017-10-27,159.28999330000002,163.6000061,158.6999969,157.6935425,44454200
2017-10-30,163.8899994,168.07000730000001,163.72000119999998,161.2429962,44700800
2017-10-31,167.8999939,169.6499939,166.9400024,163.4867554,36046800
2017-11-01,169.86999509999998,169.9400024,165.6100006,161.40739440000002,33637800
2017-11-02,166.6000061,168.5,165.27999880000002,162.587326,41393400
2017-11-03,174.0,174.2599945,171.11999509999998,166.8331146,59398600
2017-11-06,172.36999509999998,174.9900055,171.72000119999998,168.5256195,35026300
2017-11-07,173.91000369999998,175.25,173.6000061,169.067215,24361500
2017-11-08,174.66000369999998,176.2400055,174.33000180000002,170.4502563,24409500
2017-11-09,175.1100006,176.1000061,173.1399994,170.1020966,29482600
2017-11-10,175.1100006,175.38000490000002,174.2700043,169.53909299999998,25145500
2017-11-13,173.5,174.5,173.3999939,168.85966489999998,16982100
2017-11-14,173.03999330000002,173.4799957,171.17999269999999,166.3069,24782500
2017-11-15,169.97000119999998,170.32000730000001,168.38000490000002,164.1132813,29158100
2017-11-16,171.17999269999999,171.86999509999998,170.3000031,166.0739746,23637500
2017-11-17,171.03999330000002,171.3899994,169.6399994,165.1518707,21899500
2017-11-20,170.28999330000002,170.5599976,169.5599976,164.9868927,16262400
2017-11-21,170.77999880000002,173.6999969,170.77999880000002,168.0540314,25131300
2017-11-22,173.3600006,175.0,173.0500031,169.8205872,25588900
2017-11-24,175.1000061,175.5,174.6499939,169.830307,14026700
2017-11-27,175.0500031,175.08000180000002,173.33999630000002,168.9761353,20716800
2017-11-28,174.3000031,174.86999509999998,171.8600006,167.98609919999998,26428800
2017-11-29,172.63000490000002,172.91999819999998,167.16000369999998,164.5015869,41666400
2017-11-30,170.42999269999999,172.1399994,168.4400024,166.80195619999998,41527200
2017-12-01,169.9499969,171.66999819999998,168.5,166.02543640000002,39759300
2017-12-04,172.4799957,172.61999509999998,169.63000490000002,164.81213380000003,32542400
2017-12-05,169.0599976,171.5200043,168.3999939,164.6568451,27350200
2017-12-06,167.5,170.1999969,166.46000669999998,164.0453796,28560000
2017-12-07,169.02999880000002,170.4400024,168.91000369999998,164.34629819999998,25673300
2017-12-08,170.4900055,171.0,168.82000730000001,164.3947754,23355200
2017-12-11,169.1999969,172.8899994,168.78999330000002,167.59785459999998,35273800
2017-12-12,172.1499939,172.3899994,171.46000669999998,166.65635680000003,19409200
2017-12-13,172.5,173.53999330000002,172.0,167.20961,23818400
2017-12-14,172.3999939,173.13000490000002,171.6499939,167.1610565,20476500
2017-12-15,173.63000490000002,174.16999819999998,172.46000669999998,168.85966489999998,40169300
2017-12-18,174.88000490000002,177.1999969,174.8600006,171.2377167,29421100
2017-12-19,175.02999880000002,175.3899994,174.08999630000002,169.4129028,27436400
2017-12-20,174.86999509999998,175.41999819999998,173.25,169.2285004,23475600
2017-12-21,174.16999819999998,176.0200043,174.1000061,169.8691101,20949900
2017-12-22,174.67999269999999,175.41999819999998,174.5,169.8691101,16349400
2017-12-26,170.8000031,171.47000119999998,169.67999269999999,165.5595551,33185500
2017-12-27,170.1000061,170.77999880000002,169.71000669999998,165.58866880000002,21498200
2017-12-28,171.0,171.8500061,170.4799957,166.05458069999997,16480200
2017-12-29,170.5200043,170.58999630000002,169.22000119999998,164.2588959,25999900
2018-01-02,170.16000369999998,172.3000031,169.2599945,167.19989009999998,25555900
2018-01-03,172.52999880000002,174.5500031,171.96000669999998,167.1707764,29517900
2018-01-04,172.53999330000002,173.47000119999998,172.08000180000002,167.9472656,22434600
2018-01-05,173.4400024,175.36999509999998,173.0500031,169.85940549999998,23660000
